K7N0,USA,LA,New Orleans,New Orleans Downtown,,9.1,29.95268,-90.08273,7,1
K7S1,USA,MT,Twin Bridges,Twin Bridges,,1456,45.53374503,-112.3026224,8,1
K7W4,USA,VA,Bumpass,Lake Anna,,107,37.96569528,-77.74582472,7,1
K82C,USA,WI,New Lisbon,Mauston-new Lisbon Union,,276.8,43.83872167,-90.13768389,8,1
K82V,USA,WY,Pine Bluffs,Pine Bluffs Muni,,1570.3,41.15331528,-104.1302292,8,1
K84D,USA,SD,Eagle Butte,Cheyenne Eagle Butte,,746.2,44.98438889,-101.2510556,7,1
K88M,USA,MT,Eureka,Eureka,,814.4,48.97381111,-115.0763806,8,1
K8A0,USA,AL,Albertville,Albertville Regional Airport & Thomas J Brumlik Field,,314.6,34.22911111,-86.25575,7,1
K8A3,USA,TN,Livingston Municipal,,,418.2,36.4135,-85.31044444,8,1
K8D3,USA,SD,Sisseton,Municipal Airport,,354.2,45.67079278,-96.99619167,7,1
K8D7,USA,SD,Clark,Clark County,,546.5,44.89491667,-97.71108333,7,1
K8K2,USA,KS,Harper,Harper Muni,,435,37.27818639,-98.04347833,7,1
K8S0,USA,MT,Browning,Starr-Browning,,1419.5,48.60136222,-113.1148131,7,1
K8V3,USA,SD,Parkston,Parkston Muni,,432.2,43.37915361,-97.97118278,7,1
K8W2,USA,VA,New Market,New Market,,293.5,38.65567333,-78.70807444,7,1
K96D,USA,ND,Walhalla,Walhalla Muni,,290.5,48.94057222,-97.902775,8,1
K97M,USA,MT,Ekalaka,Ekalaka,,1067.7,45.87791444,-104.5375072,8,1
K98D,USA,SD,Onida,Onida Muni,,574.3,44.70045033,-100.1007661,7,1
K9A1,USA,GA,Covington,Covington Muni,,246.6,33.63230833,-83.84744722,8,1
K9A4,USA,AL,Courtland,Lawrence County,,179.2,34.65938889,-87.34883333,8,1
K9D7,USA,ND,Cando,Cando Muni,,451.7,48.48002778,-99.23638889,8,1
K9K7,USA,KS,Ellsworth,Ellsworth Muni,,492.3,38.7504,-98.229275,9,1
K9K8,USA,KS,Kingman,Kingman Airport - Clyde Cessna Field,,489.8,37.66902778,-98.12388889,9,1
K9L2,USA,CA,Edwards AFB,North Base Airfield,,700.7,34.99080778,-117.8631214,8,1
K9S2,USA,MT,Scobey,Scobey,,741.9,48.80772722,-105.43947,8,1
K9V6,USA,SD,Martin,Martin Muni,,1004.3,43.16564083,-101.7126953,7,1
K9V9,USA,SD,Chamberlain,Municipal Airport,,516.9,43.76612222,-99.32134,7,1
KA08,USA,AL,Marion,Vaiden Field,,67.1,32.51052778,-87.38472222,8,1
KAAA,USA,IL,Lincoln Logan Co Airport,,,181.1,40.15869444,-89.33502778,7,1
KAAF,USA,FL,Apalachicola,Regional Airport,,6.1,29.72760656,-85.02744158,7,1
KAAO,USA,KS,Wichita,Jabara Airport,,433.1,37.74758333,-97.22111111,7,1
KAAT,USA,CA,Alturas,Municipal Airport,,1334.4,41.48297222,-120.5653889,7,1
KABE,USA,PA,Allentown,Lehigh Valley Intl Airport,ABE,119.8,40.65236267,-75.44040119,6,1
KABH,USA,CO,Ellicott,Bullseye Auxiliary Airstrip,,1840,38.75,-104.3,8,1
KABI,USA,TX,Abilene,Municipal,ABI,545.6,32.41130556,-99.68188889,4,1
KABQ,USA,NM,Albuquerque,International Airport,ABQ,1632.2,35.04019444,-106.6091944,0,1
KABR,USA,SD,Aberdeen,Regional,ABR,396.9,45.44905556,-98.42183333,3,1
KABY,USA,GA,Albany,Southwest Georgia Regional Airport,ABY,59.7,31.535515,-84.19447333,6,1
KACB,USA,MI,Bellaire,Antrim County Airport,,189.9,44.98857611,-85.198355,7,1
KACJ,USA,GA,Americus,Souther Field Airport,,142.6,32.11079917,-84.18884806,8,1
KACK,USA,MA,Nantucket,Memorial,ACK,14.3,41.25311111,-70.06030556,2,1
KACP,USA,LA,Oakdale,Allen Parish Airport,,32.6,30.75049983,-92.68849142,7,1
KACQ,USA,MN,Waseca,Municipal Airport,,343.5,44.07346389,-93.55294361,8,1
KACT,USA,TX,Waco,Regional Airport,ACT,157.3,31.61128833,-97.23051917,6,1
KACV,USA,CA,Arcata,Arcata-Eureka Airport,ACV,67.7,40.97811111,-124.1086111,6,1
KACY,USA,NJ,Atlantic City,International Airport,ACY,22.6,39.45758333,-74.57716667,4,1
KADC,USA,MN,Wadena,Municipal Airport,,417,46.45026972,-95.21095472,7,1
KADF,USA,AR,Arkadelphia,,,55.5,34.09980556,-93.06608333,8,1
KADG,USA,MI,Adrian,Lenawee County Airport,,243.2,41.86767389,-84.07730583,7,1
KADH,USA,OK,Ada,Municipal Airport,,309.7,34.80426197,-96.67119975,7,1
KADM,USA,OK,Ardmore,Municipal Airport,ADM,236.5,34.30425,-97.02058333,4,1
KADS,USA,TX,Dallas,Addison Airport,,196.3,32.96855944,-96.83644778,7,1
KADU,USA,IA,Audubon,County Airport,,392,41.70137556,-94.92054167,8,1
KADW,USA,MD,Camp Springs,Joint Base Andrews Naval Air Facility,ADW,85.3,38.81083333,-76.867,6,1
KAEG,USA,NM,Albuquerque,Double Eagle II Airport,,1779.1,35.14516667,-106.7951667,7,1
KAEJ,USA,CO,Buena Vista,Central Colorado Regional Airport,,2423.2,38.81416194,-106.1206939,8,1
KAEL,USA,MN,Albert Lea,Municipal Airport,,384.4,43.68152778,-93.36725,7,1
KAEX,USA,LA,Alexandria,Alexandria Intl Airport,AEX,27.1,31.32737167,-92.54855611,6,1
KAFF,USA,CO,Colorado Springs,Air Force Academy Airfield,,2003.2,38.969715,-104.8128308,4,1
KAFJ,USA,PA,Washington,Washington County Airport,,360.9,40.13648833,-80.29020083,7,1
KAFK,USA,NE,Nebraska City,Municipal Airport,,355.1,40.60544444,-95.86775,8,1
KAFN,USA,NH,Jaffrey,Airport/Silver Ranch Airport,,317,42.80513417,-72.00302194,7,1
KAFO,USA,WY,Afton,Afton Municipal Airport,,1896.2,42.70877778,-110.9421667,8,1
KAFP,USA,NC,Wadesboro,Anson County Airport,,91.4,35.02063775,-80.07711808,7,1
KAFW,USA,TX,Fort Worth,Fort Worth Alliance Airport,AFW,220.1,32.98763889,-97.31880556,7,1
KAGC,USA,PA,Pittsburgh,Allegheny County Airport,AGC,381.6,40.35440139,-79.93016889,6,1
KAGS,USA,GA,Augusta,Augusta Regional Airport & Bush Field,AGS,43.9,33.36994444,-81.9645,4,1
KAGZ,USA,SD,Wagner,Municipal Airport,,450.5,43.06332694,-98.29618972,7,1
KAHN,USA,GA,Athens,Municipal Airport,AHN,246.3,33.94859528,-83.32634694,4,1
KAHQ,USA,NE,Wahoo,Municipal Airport,,373.1,41.24060806,-96.594555,7,1
KAIA,USA,NE,Alliance,Alliance Municipal Airport,AIA,1198.2,42.05322222,-102.8037778,7,1
KAIB,USA,CO,Nucla,Hopkins Field Airport,,1810.5,38.23877778,-108.5633056,7,1
KAID,USA,IN,Anderson,Anderson Municipal Airport,AID,280.1,40.10861111,-85.613,7,1
KAIG,USA,WI,Antigo,Langlade County Airport,,464.2,45.15420167,-89.11071583,7,1
KAIK,USA,SC,Aiken,Municipal Airport,,161.2,33.64937583,-81.68503625,8,1
KAIO,USA,IA,Atlantic,Atlantic Municipal Airport,,355.1,41.40383333,-95.04875,8,1
KAIT,USA,MN,Aitkin,Municipal/Steve Kurtz Field,,367.6,46.5484225,-93.6768,7,1
KAIZ,USA,MO,Kaiser,Lee C Fine Memorial Airport,,264.6,38.096035,-92.5494875,7,1
KAJG,USA,IL,Mount Carmel,Mt Carmel Municipal Airport,,130.8,38.60655556,-87.72669444,7,1
KAJO,USA,CA,Corona,Municipal Airport,,162.5,33.89765408,-117.6024398,8,1
KAJZ,USA,CO,Delta,Blake Field Airport,,1582.5,38.78641667,-108.0636111,8,1
KAKH,USA,NC,Gastonia,Municipal Airport,,243.2,35.20263889,-81.14988889,7,1
KAKO,USA,CO,Akron,Colorado Plains Regional Airport,,1437.5,40.17563333,-103.2220278,4,1
KAKQ,USA,VA,Wakefield,Municipal Airport,,33.8,36.98720639,-77.0011275,5,1
KAKR,USA,OH,Akron,Fulton International Airport,,325.2,41.0375,-81.46691667,7,1
KALB,USA,NY,Albany County,Airport,ALB,86.9,42.74911111,-73.80197222,3,1
KALI,USA,TX,Alice,International Airport,ALI,54.3,27.74088889,-98.02694444,6,1
KALM,USA,NM,Alamogordo,White Sands Regional Airport,ALM,1279.9,32.83994444,-105.9905833,6,1
KALN,USA,IL,Alton,St Louis Regional Airport,ALN,165.5,38.889917,-90.04598867,7,1
KALO,USA,IA,Waterloo,Municipal Airport,ALO,266.1,42.55708139,-92.40034361,4,1
KALS,USA,CO,Alamosa,San Luis Valley Regional Airport/Bergman Field Airport,ALS,2297.9,37.43491667,-105.8665556,6,1
KALW,USA,WA,Walla Walla,Regional Airport,ALW,363.9,46.09477778,-118.289,6,1
KALX,USA,AL,Alexander City,Thomas C Russell Field Airport,,209.1,32.91474444,-85.96295556,7,1
KAMA,USA,TX,Amarillo,Rick Husband Amarillo International Airport,AMA,1099.4,35.21936111,-101.7059167,3,1
KAMG,USA,GA,Alma,Bacon County Airport,,60.7,31.53605556,-82.50655556,6,1
KAMN,USA,MI,Alma,Gratiot Community Airport,,229.8,43.32213889,-84.68794444,7,1
KAMW,USA,IA,Ames,Municipal Airport,AMW,291.4,41.99205556,-93.62183333,7,1
KANB,USA,AL,Anniston,Calhoun County,ANB,186.5,33.58816667,-85.85811111,6,1
KAND,USA,SC,Anderson,County Airport,AND,238.4,34.49458333,-82.70938889,6,1
KANJ,USA,MI,Sault Ste Marie,Sanderson Field Airport,,218.2,46.47922222,-84.36838889,0,1
KANK,USA,CO,Salida,Harriet Alexander Field Airport,,2293,38.53827778,-106.0486389,8,1
KANQ,USA,IN,Angola,Tri-State Steuben County Airport,,303.3,41.63969833,-85.08349333,8,1
KANW,USA,NE,Ainsworth,Ainsworth Municipal Airport,,789.1,42.57922761,-99.99296739,6,1
KAOH,USA,OH,Lima,Allen County Airport,,297.2,40.70747797,-84.02707806,7,1
KAOO,USA,PA,Altoona,Blair County,AOO,458.1,40.29636111,-78.32002778,6,1
KAPA,USA,CO,Denver,Centennial Airport,,1793.8,39.57011111,-104.8493056,4,1
KAPC,USA,CA,Napa,County Airport,APC,10.7,38.21319444,-122.2806944,7,1
KAPF,USA,FL,Naples,Naples Municipal Airport,APF,2.4,26.15228736,-81.77579325,6,1
KAPG,USA,MD,Aberdeen Proving Ground,Phillips AAF,APG,17.4,39.46621944,-76.16880833,8,1
KAPN,USA,MI,Alpena,County Regional,APN,210,45.07808333,-83.56030556,4,1
KAPV,USA,CA,Apple Valley,Airport,APV,933.3,34.57533333,-117.1861944,8,1
KAPY,USA,TX,Zapata,County Airport,,128.6,26.96878611,-99.24890833,8,1
KAQO,USA,TX,Llano,Municipal Airport,,335.6,30.78450278,-98.66025103,7,1
KAQP,USA,MN,Appleton,Municipal Airport,,311.2,45.22752778,-96.00433333,7,1
KAQR,USA,OK,Atoka,Municipal Airport,,179.8,34.39833889,-96.14805972,7,1
KAQV,USA,LA,Fort Polk,Peason Ridge Range,,111,31.394,-93.298,8,1
KAQW,USA,MA,North Adams,Harriman-and-West Airport,,199,42.69621667,-73.17021111,7,1
KARA,USA,LA,New Iberia,Acadiana Regional Airport,,7.3,30.03775833,-91.88389611,7,1
KARB,USA,MI,Ann Arbor,Municipal Airport,,255.7,42.22298361,-83.74560722,7,1
KARG,USA,AR,Walnut Ridge,Regional Airport,,85,36.12466667,-90.92511111,6,1
KARL,USA,WY,Arlington,Arlington WyDOT,,2183,41.59835,-106.2137,9,1
KARM,USA,TX,Wharton,Regional Airport,,30.5,29.25427778,-96.15438889,8,1
KARR,USA,IL,Aurora,Municipal Airport,,217,41.77191667,-88.47566667,7,1
KART,USA,NY,Watertown,International Airport,ART,100,43.99192222,-76.02173861,6,1
KARV,USA,WI,Minocqua,Woodruff/Lakeland/Noble F Lee Memorial Field Airport,,496.5,45.92791667,-89.73094444,7,1
KARW,USA,SC,Beaufort,County Airport,,2.7,32.41216667,-80.63435417,7,1
KASD,USA,LA,Slidell,Airport,,8.8,30.34634444,-89.8208,2,1
KASE,USA,CO,Aspen,Pitkin County/Sardy Field Airport,ASE,2389.1,39.22316667,-106.8688611,4,1
KASG,USA,AR,Springdale,Municipal Airport,,412.4,36.17641056,-94.11925833,7,1
KASH,USA,NH,Nashua,Boire Field Airport,ASH,61,42.78175,-71.51477778,7,1
KASJ,USA,NC,Ahoskie,Tri-County Airport,,20.1,36.29752583,-77.17085556,7,1
KASL,USA,TX,Marshall,Harrison County Airport,,108.8,32.5205,-94.30777778,8,1
KASN,USA,AL,Talladega,Municipal Airport,,161.2,33.56947067,-86.05123011,8,1
KAST,USA,OR,Astoria,Clatsop,,4.6,46.15797222,-123.8786944,4,1
KASW,USA,IN,Warsaw,Municipal Airport,,259.1,41.27469444,-85.84005556,8,1
KASX,USA,WI,Ashland,John F Kennedy Memorial Airport,ASX,252.1,46.54852778,-90.91897222,7,1
KATL,USA,GA,Atlanta,Hartsfield-Jackson Intl,ATL,312.7,33.63672,-84.42806611,0,1
KATP,XGM,LA,Green Canyon 787,,,63.7,27.195,-90.027,8,1
KATS,USA,NM,Artesia,Artesia Municipal Airport,,1080.2,32.85252806,-104.4676864,7,1
KATT,USA,TX,Austin,Camp Mabry/ANG,,204,30.3167,-97.75,7,1
KATW,USA,WI,Appleton,Outagamie County Regional Airport,,279.8,44.25808333,-88.51908333,7,1
KATY,USA,SD,Watertown,Municipal Airport,ATY,533.1,44.91397222,-97.15472222,6,1
KAUG,USA,ME,Augusta,Airport,AUG,107.3,44.32064972,-69.79731806,4,1
KAUH,USA,NE,Aurora,Municipal Airport,,549.6,40.89413889,-97.99455556,7,1
KAUM,USA,MN,Austin,Austin Municipal Airport,,376.1,43.66263889,-92.93291667,7,1
KAUN,USA,CA,Auburn,Austin Municipal Airport,,469.1,38.95480556,-121.0817222,8,1
KAUO,USA,AL,Auburn,Opelika/Robert G Pitts Airport,AUO,236.8,32.61511111,-85.434,7,1
KAUS,USA,TX,Austin,Bergstrom International Airport,AUS,165.2,30.19452778,-97.66988889,3,1
KAUW,USA,WI,Wausau,Downtown Airport,AUW,366.1,44.92628453,-89.62700175,6,1
KAVC,USA,VA,South Hill,Mecklenburg-Brunswick Regional Airport,,134.4,36.68827778,-78.05447222,7,1
KAVK,USA,OK,Alva,Alva Regional Airport,,449.3,36.77317,-98.66994611,7,1
KAVL,USA,NC,Asheville,Municipal Airport,AVL,659.6,35.43619444,-82.54180556,4,1
KAVP,USA,PA,Wilkes-Barre,Scranton Airport,AVP,293.2,41.33847222,-75.72338889,6,1
KAVQ,USA,AZ,Tucson,Marana Regional Airport,,619.1,32.40955556,-111.2183889,8,1
KAWG,USA,IA,Washington,Municipal Airport,,229.5,41.27502967,-91.6751865,8,1
KAWM,USA,AR,West Memphis,Municipal Airport,,64.6,35.13505861,-90.23444639,5,1
KAWO,USA,WA,Arlington,Municipal Airport,,43.3,48.16075,-122.1590278,7,1
KAXA,USA,IA,Algona,Municipal Airport,,370.6,43.07791056,-94.27199278,8,1
KAXH,USA,TX,Houston,Southwest Airport,,20.7,29.50613889,-95.47691667,8,1
KAXN,USA,MN,Alexandria,Chandler Field Airport,AXN,434.3,45.86630556,-95.39466667,3,1
KAXS,USA,OK,Altus,Quartz Mountain Regional Airport,,436.8,34.69880556,-99.33847222,7,1
KAXV,USA,OH,Wapakoneta,Neil Armstrong Airport,,278.3,40.49355556,-84.29808333,8,1
KAXX,USA,NM,Angel Fire,Airport,,2554,36.42200028,-105.289905,8,1
KAYS,USA,GA,Waycross,Ware County Airport,AYS,43,31.24839692,-82.39539456,7,1
KAZC,USA,AZ,Colorado City,Municipal Airport,,1485.6,36.95994444,-113.0138889,8,1
KAZE,USA,GA,Hazlehurst,Airport,,77.7,31.88465639,-82.64738778,8,1
KAZO,USA,MI,Kalamazoo,Intl Arpt,AZO,266.1,42.23438889,-85.55155556,6,1
KB21,USA,ME,Carrabassett,Sugarloaf Rgnl,,269.8,45.08533333,-70.21633333,8,1
KBAB,USA,CA,Marysville,Beale AFB,BAB,34.4,39.13616667,-121.4365,6,1
KBAC,USA,ND,Valley City,Barnes County Muni,,427.3,46.94118508,-98.01801817,8,1
KBAD,USA,LA,Shreveport,Barksdale AFB,BAD,50.3,32.50193208,-93.66262778,6,1
KBAF,USA,MA,Westfield,Barnes Airport,BAF,82.3,42.15773111,-72.71562028,6,1
KBAK,USA,IN,Columbus,Columbus Municipal Airport,CLU,200,39.26191667,-85.89633333,7,1
KBAN,USA,CA,Bridgeport,MCMWTC Bridgeport,,2057,38.3557,-119.5188,8,1
KBAX,USA,MI,Bad Axe,Memorial,,232.6,43.78022222,-82.98541667,7,1
KBAZ,USA,TX,New Braunfels,Municipal Airport,,198.4,29.7045,-98.04222222,7,1
KBBB,USA,MN,Benson,Benson Municipal Airport,,316.7,45.33191667,-95.65058333,7,1
KBBD,USA,TX,Brady,Curtis Field,,556.9,31.17927778,-99.32391667,8,1
KBBF,XGM,TX,Brazos 133,,,25.9,27.835,-96.013,8,1
KBBG,USA,MO,Branson,Airport,,396.9,36.5320825,-93.20054444,7,1
KBBP,USA,SC,Bennettville,,,44.8,34.62170861,-79.73435944,8,1
KBBW,USA,NE,Broken Bow,Municipal Airport,,776.3,41.43645056,-99.64216861,7,1
KBCB,USA,VA,Blacksburg,Virginia Tech/Airport,,649.8,37.20763889,-80.40783333,7,1
KBCE,USA,UT,Bryce Canyon,,,2313.2,37.70644444,-112.1458056,6,1
KBCK,USA,WI,Black River Falls,Black River Falls Area Airport,,254.8,44.25073861,-90.85528028,8,1
KBCT,USA,FL,Boca Raton,Airport,BCT,4,26.3785,-80.10769444,7,1
KBDE,USA,MN,Baudette,International Airport,BDE,330.7,48.72844444,-94.61222222,7,1
KBDG,USA,UT,Blanding,Municipal Airport,,1788.6,37.58333694,-109.4832886,7,1
KBDH,USA,MN,Willmar,Willmar Muni-john L Rice Field,,343.2,45.11703,-95.12933,8,1
KBDL,USA,CT,Windsor Locks,Bradley Field,BDL,52.7,41.93888889,-72.68322222,6,1
KBDN,USA,OR,Bend,Bend Municipal Airport,,1054.6,44.09455556,-121.2002222,8,1
KBDR,USA,CT,Bridgeport,Sikorski,BDR,2.7,41.16347222,-73.12616667,3,1
KBDU,USA,CO,Boulder,Boulder Muni,,1611.8,40.03942972,-105.2258217,8,1
KBEA,USA,TX,Beeville,Municipal Airport,,82.9,28.36187014,-97.79102956,8,1
KBED,USA,MA,Bedford,Hanscom Field,BED,40.2,42.46995306,-71.28903,2,1
KBEH,USA,MI,Benton Harbor Airport,Benton Harbor Ross Fld,,197.8,42.12858333,-86.4285,7,1
KBFD,USA,PA,Bradford,Regional,BFD,653.2,41.80306778,-78.64012083,6,1
KBFF,USA,NE,Scottsbluff,Western Nebraska Regional Airport,BFF,1209.2,41.87402778,-103.5956389,6,1
KBFI,USA,WA,Seattle,King County International Airport,BFI,6.4,47.53,-122.3019722,1,1
KBFL,USA,CA,Bakersfield,Meadows Field Airport,BFL,155.4,35.43386111,-119.0576667,6,1
KBFM,USA,AL,Mobile,Downtown Airport,BFM,7.9,30.62677778,-88.06808333,7,1
KBFW,USA,MN,Silver Bay,Municipal Airport,,331.9,47.24902778,-91.41558333,7,1
KBGD,USA,TX,Borger,Hutchinson,BGD,931.2,35.70089375,-101.3936634,7,1
KBGE,USA,GA,Decatur,Bainbridge AAF,,43,30.97159808,-84.63692781,8,1
KBGF,USA,TN,Winchester,Municipal Airport,,298.4,35.17752778,-86.06616667,8,1
KBGM,USA,NY,Binghamton,Greater Binghamton Airport,BGM,498.7,42.20855556,-75.97972222,3,1
KBGR,USA,ME,Bangor,Bangor International Airport,BGR,58.5,44.80744444,-68.82813889,3,1
KBHB,USA,ME,Bar Harbor,Airport,BHB,25.3,44.44976889,-68.36156528,7,1
KBHC,USA,GA,Baxley,Baxley Municipal Airport,,61.3,31.71383333,-82.39377778,7,1
KBHK,USA,MT,Baker,Municipal Airport,,908.3,46.34763889,-104.2594444,7,1
KBHM,USA,AL,Birmingham,Municipal Airport,BHM,198.1,33.56388889,-86.75230556,4,1
KBID,USA,RI,Block Island,,BID,32.9,41.16811111,-71.57783333,7,1
KBIE,USA,NE,Beatrice,Municipal Airport,BIE,403.3,40.30127778,-96.75411111,7,1
KBIF,USA,TX,El Paso,Biggs AAF,BIF,1203.4,31.8495,-106.38,8,1
KBIH,USA,CA,Bishop,Airport,BIH,1257,37.37311111,-118.3636111,6,1
KBIJ,USA,GA,Blakely,Early County Airport,,65.5,31.39750861,-84.89479778,7,1
KBIL,USA,MT,Billings,Logan Intl,BIL,1113.1,45.80766667,-108.5428889,6,1
KBIS,USA,ND,Bismarck,Municipal Airport,BIS,506.3,46.77272222,-100.74575,0,1
KBIV,USA,MI,Holland,Tulip City,,212.8,42.74277778,-86.10783333,7,1
KBIX,USA,MS,Biloxi,Keesler AFB,BIX,10.1,30.410425,-88.92443333,6,1
KBJC,USA,CO,Denver,Jefferson County Airport,APA,1729.2,39.90880556,-105.1171944,1,1
KBJI,USA,MN,Bemidji,Municipal Airport,BJI,424,47.51072222,-94.93472222,6,1
KBJJ,USA,OH,Wooster,Wayne County,,346.3,40.87483333,-81.88825,7,1
KBJN,USA,NV,Tonopah Test Range,TTR Nellis Range Site 74,,1756,37.6172,-116.2641,8,1
KBKB,USA,LA,Fort Polk,Fullerton Landing Strip,,94,31.15,-92.9667,8,1
KBKD,USA,TX,Breckenridge,Stephens County Airport,,391.4,32.71875283,-98.89159697,8,1
KBKE,USA,OR,Baker,Municipal Airport,BKE,1028.1,44.83734997,-117.8091442,6,1
KBKF,USA,CO,Denver,Buckley AFB,AUZ,1726.4,39.70166667,-104.7516667,2,1
KBKL,USA,OH,Cleveland,Burke Lakefront,BKL,177.7,41.5175,-81.68333333,7,1
KBKN,USA,OK,Blackwell,Blackwell Tonkawa Airport,,313.9,36.74511111,-97.34958333,7,1
KBKS,USA,TX,Falfurrias,Brooks County Airport,,34.4,27.20602411,-98.12103756,8,1
KBKT,USA,VA,Ft Pickett,Blackstone AAF,,133.2,37.07434617,-77.95734578,7,1
KBKV,USA,FL,Brooksville,Airport,,23.2,28.47358333,-82.45541667,7,1
KBKW,USA,WV,Beckley,Memorial Airport,BKW,763.2,37.7873265,-81.12416428,6,1
KBKX,USA,SD,Brookings,,BKX,502.3,44.30483333,-96.81694444,7,1
KBLF,USA,WV,Bluefield,Mercer County,BLF,870.8,37.29580556,-81.20769444,6,1
KBLH,USA,CA,Blythe,Airport,,121.6,33.61916667,-114.7168889,6,1
KBLI,USA,WA,Bellingham,International Airport,BLI,51.8,48.79269444,-122.5375278,6,1
KBLM,USA,NJ,Belmar,Monmouth Executive Airport,,46.6,40.18677778,-74.12458333,7,1
KBLU,USA,CA,Blue Canyon,Emigrant Gap Airport,,1610.6,39.27497222,-120.70975,7,1
KBLV,USA,IL,Belleville,Scott AFB,BLV,139.6,38.54516667,-89.83519444,1,1
KBMC,USA,UT,Brigham City,,,1289.3,41.55238889,-112.0622222,7,1
KBMG,USA,IN,Bloomington,Monroe,BMG,257.9,39.14602083,-86.61668047,7,1
KBMI,USA,IL,Bloomington/Normal Airport,Central Illinois Regional Airport at Bloomington-Normal,BMI,265.5,40.47711111,-88.91591667,7,1
KBML,USA,NH,Berlin,Municipal Airport,BML,353.9,44.57536111,-71.17591667,7,1
KBMQ,USA,TX,Burnet,Burnet Municipal Airport & Kate Craddock Field,,391.4,30.73892806,-98.23861022,7,1
KBNA,USA,TN,Nashville,International Airport,BNA,182.6,36.12447222,-86.67819444,2,1
KBNL,USA,SC,Barnwell,,,75,33.25800167,-81.38793283,7,1
KBNO,USA,OR,Burns,Municipal Airport,,1267.7,43.5919075,-118.9554364,6,1
KBNW,USA,IA,Boone,Municipal Airport,,353.6,42.04955556,-93.84761111,8,1
KBOI,USA,ID,Boise,Municipal Airport,BOI,875.1,43.56436111,-116.2228611,0,1
KBOK,USA,OR,Brookings,Airport,,139.9,42.07455556,-124.2900939,7,1
KBOS,USA,MA,Boston,Logan/Intl,BOS,6.1,42.36297222,-71.00641667,0,1
KBOW,USA,FL,Bartow,Municipal Airport,,38.1,27.94336111,-81.78341667,7,1
KBPC,USA,TX,Pampa,Mesa Vista Ranch Airport,,845,35.8893,-101.0301,7,1
KBPG,USA,TX,Big Spring,McMahon-Wrinkle Airport,,784.3,32.21261111,-101.5216389,8,1
KBPI,USA,WY,Big Piney,,,2131.5,42.58506972,-110.1111531,6,1
KBPK,USA,AR,Mountain Home,Baxter,,282.9,36.36894194,-92.47052806,7,1
KBPP,USA,ND,Bowman,,,901.6,46.18699111,-103.4280806,8,1
KBPT,USA,TX,Beaumont/Port Arthur,Southeast Texas Regional Airport,BPT,4.6,29.95083333,-94.02069444,6,1
KBQK,USA,GA,Brunswick,Golden Isles Airport,BQK,7.9,31.25903444,-81.46631558,7,1
KBQP,USA,LA,Bastrop,Morehouse,,51.2,32.75608333,-91.88058333,8,1
KBQX,XGM,TX,Brazos 451A,,,30.8,28.494,-95.724,8,1
KBRD,USA,MN,Brainerd,Wieland,BRD,375.5,46.40175,-94.13558333,4,1
KBRL,USA,IA,Burlington,Municipal Airport,BRL,212.8,40.783225,-91.12550556,6,1
KBRO,USA,TX,Brownsville,International Airport,BRO,6.7,25.90683333,-97.42583333,0,1
KBRX,USA,WY,Bordeaux,Bordeaux WyDOT,,1432,41.93,-104.94,9,1
KBTA,USA,NE,Blair,Blair Municipal Airport,,401.7,41.41480972,-96.1089625,8,1
KBTL,USA,MI,Battle Creek,Kellogg Field,BTL,290.2,42.30727806,-85.25147972,6,1
KBTM,USA,MT,Butte,Bert Mooney,BTM,1691.7,45.95480556,-112.4974722,6,1
KBTN,USA,SD,Britton,Robert F Swinnie Airport,,401.7,45.81502778,-97.74280556,7,1
KBTP,USA,PA,Butler,County Airport,,380.4,40.77658333,-79.95108333,7,1
KBTR,USA,LA,Baton Rouge,Metropolitan Airport,BTR,21.3,30.53290578,-91.14987686,4,1
KBTV,USA,VT,Burlington,International Airport,BTV,102.1,44.47186111,-73.15327778,3,1
KBUF,USA,NY,Buffalo,Cheektowaga/Intl,BUF,221.6,42.94052472,-78.73216667,0,1
KBUR,USA,CA,Burbank,Bob Hope Airport,BUR,237.1,34.20066667,-118.3586667,6,1
KBUU,USA,WI,Burlington,Municipal Airport,,237.7,42.69072222,-88.30463889,7,1
KBUY,USA,NC,Burlington,Alamance Airport,,187.8,36.04854333,-79.47488917,7,1
KBVE,USA,LA,Boothville,,,1,29.35,-89.43,8,1
KBVI,USA,PA,Beaver Falls,Airport,,381.9,40.77247222,-80.39144444,6,1
KBVN,USA,NE,Albion,Municipal Airport,,550.5,41.72857694,-98.05575972,8,1
KBVO,USA,OK,Bartlesville,Bartlesville Airport,BVO,218.2,36.76424861,-96.01120139,7,1
KBVS,USA,WA,Burlington,Mt Vernon,,44.2,48.47088889,-122.4208611,7,1
KBVU,USA,NV,Boulder City,Boulder City Muni,,671.5,35.94748028,-114.8610967,8,1
KBVX,USA,AR,Batesville,,,141.7,35.72622222,-91.64744444,7,1
KBVY,USA,MA,Beverly,Beverly Municipal Airport,BVY,32.6,42.58414103,-70.91614442,7,1
KBWD,USA,TX,Brownwood,Municipal Airport,BWD,422.8,31.79361111,-98.9565,7,1
KBWG,USA,KY,Bowling Green,,BWG,166.7,36.96452778,-86.41966667,4,1
KBWI,USA,MD,Baltimore,International Airport,BWI,44.5,39.17536111,-76.66833333,3,1
KBWP,USA,ND,Wahpeton,Harry Stern Airport,,295,46.24429378,-96.60715594,8,1
KBXA,USA,LA,Bogalusa,George R Carr Memorial Air Field,,36.3,30.81368639,-89.86496444,8,1
